# treediff.py v1.1 (2026-09-10, indented orphans covered) | old=C:\Dev\SMR-SrcArchive\1.0.7.396349\Src digest=09d95e3448573dc3… | new=C:\Dev\SMR-SrcArchive\1.1.0.403908\Src digest=a4577da25cb3fe85… | python treediff.py --out docs/agent/reports/vanillahunt | 2026-09-10
# NORMALISATION: CRLF->LF, trailing whitespace stripped per line; leading indentation KEPT; ⭐ COMMENTS ARE KEPT AND COUNT — a whitespace-only diff is NOT a row, a changed comment IS a row.
# DELIMITER: luafn.find_bodies, imported not re-implemented. Keys collapse `Class:Method` and `Class.Method`; the separator actually written is the first character of the sig columns.
# COVERAGE (v1.1): indent-0 declarations, five forms (function C:M / function C.M / function G / local function f / [local] x = function), PLUS every INDENTED declaration of those forms that lies OUTSIDE every enumerated span — table-field methods, sequence `Run = function(seq_state)` steps, file-level nested locals — keyed `name@<anchor>` and flagged INDENTED (ONE-LINE when the declaration closes itself: that row hashes its own line only, deliberately, so a neighbour's edit cannot re-hash it; the indent-0 pass keeps the delimiter's over-span untouched, checklist 135). Indented declarations INSIDE an enumerated span are covered by the outer body's hash and not listed. Orphans on the 1.1.0 side: 1050 in `hand` files, 1885 in `generated` (613 one-line); 1377 identical across the trees, 1910 rows. Total indented declarations for comparison: 8473 (4883 hand, 3590 generated). STILL NOT COVERED: every anonymous `function(` literal passed as an argument. ⛔ A function never emitted is not a function that did not change.
# FILES: changed=2437 identical=1963 added=166 removed=36 (DLC/ excluded: 151 paths). ⭐ MANIFEST RE-DERIVATION CONTROL vs chain README §0 (which counts DLC): 2437+7=2444 changed, 1963+5=1968 identical, 166+139=305 added, 36+0=36 removed — MATCHES; the 139 DLC adds are 138 `DLC/norman` + 1 `DLC/thomas`.
# FPK PARITY (EF-085, measured 2026-09-10): every `Lua/`, `CommonLua/` and `Data/` file in the archived 1.1.0 Src ships BYTE-IDENTICAL in Packs\Lua.fpk / Packs\Data.fpk — 0 divergent. ⇒ NO ROW CARRIES `FPK-DIVERGENT`, because there is nothing to flag. ⛔ That proves the bytes match, not that the game executes them (EF-078 stands).
# FUNCTIONS: 1.0.7=27762 1.1.0=30355 | IDENTICAL (counted, not listed)=23516 | SPAN-SUSPECT=441 declarations (the one-line-function trap, MEASURED — see the tool header; ⛔ NOT fixed here, a delimiter change re-hashes every SRC: pin in Code/) | MULTI=474 declarations | spans reaching EOF=567
# RENAME? is a HINT, never a verdict, and it is GUARDED: a partner needs >=4 distinct non-blank body lines and <=3 candidates. Rejected as too trivial to be evidence: 706 added rows (bodies like `end` or `return true`); rejected as ambiguous (one body, many partners): 0. Those are NOT `no match` — they are `too generic to say`.
file	function	kind	bucket	line107	line110	sig107	sig110	flags
CommonLua/TableParentCache.lua	__ParentTableCache_Populate	added	hand		22		.t,processed,ignore_keys,depth	
CommonLua/TableParentCache.lua	__ParentTableCache_ProcessChildObjects	added	hand		42		.t,processed,depth	
CommonLua/TableParentCache.lua	__PopulateParentTableCache	removed	hand	47		.t,processed,ignore_keys,depth		
CommonLua/TableParentCache.lua	is_cache_eligible	added	hand		9		.value	
CommonLua/TaskRequest.lua	AddToResourceQueue	added	hand		312		.queue,key,request	
CommonLua/TaskRequest.lua	FixupHubGroupRequests	added	hand		417		.hub,old_in_groups,old_leafs	
CommonLua/TaskRequest.lua	FixupResourceGroupQueues	added	hand		455		.	
CommonLua/TaskRequest.lua	OnMsg.LoadGame	added	hand		479		.	
CommonLua/TaskRequest.lua	OnMsg.NewGame	added	hand		474		.	
CommonLua/TaskRequest.lua	OnMsg.PreProcessResources	added	hand		483		.	
CommonLua/TaskRequest.lua	TaskRequestHub.AddBuilding	body	hand	296	298	:building	:building	
CommonLua/TaskRequest.lua	TaskRequestHub.Init	body	hand	242	244	:	:	
CommonLua/TaskRequest.lua	TaskRequestHub.RemoveBuilding	body	hand	344	358	:building	:building	
CommonLua/TaskRequest.lua	TaskRequestHub._InternalAddRequest	body	hand	309	321	:request,building	:request,building	
CommonLua/TaskRequest.lua	TaskRequestHub._InternalRemoveRequest	body	hand	364	389	:request	:request	
CommonLua/UI/Dev/uiConsole.lua	ShowConsole	body	hand	429	429	.visible	.visible	
CommonLua/UI/Dev/uiRenderDebugForceMode.lua	OpenDevDSForceModeDlg	body	hand	166	180	.mode	.mode	
CommonLua/UI/DeveloperInterface.lua	DevMenuComboListItemDark.OnContextUpdate	added	hand		17		:context,...	
CommonLua/UI/DeveloperInterface.lua	DevMenuComboListItemDisable	added	hand		6		.self,context	
CommonLua/UI/DeveloperInterface.lua	DevMenuComboListItemLight.OnContextUpdate	added	hand		26		:context,...	
CommonLua/UI/DeveloperInterface.lua	DeveloperInterface.CreateDevMenu	body	hand	61	86	:	:	
CommonLua/UI/DeveloperInterface.lua	DeveloperInterface.SearchBoxEntries	body	hand	271	296	:	:	
CommonLua/UI/DeveloperInterface.lua	DeveloperInterface.UpdateToolbar	body	hand	334	360	:	:	
CommonLua/UI/DeveloperInterface.lua	XDarkModeAwareDialog.UpdateControlDarkMode	body	hand	523	565	:control	:control	
CommonLua/UI/DeveloperInterface.lua	get_action_name	body	hand	263	288	.action	.action	
CommonLua/UI/FloatingText.lua	CreateCustomFloatingText	body	hand	126	126	.ftext,target,text,style,spot,stagger_spawn,params,game_time	.ftext,target,text,style,spot,stagger_spawn,params,game_time	
CommonLua/UI/InGameInterface.lua	GetGamePopupParent	added	hand		75		.	
CommonLua/UI/InGameInterface.lua	InGameInterface.Open	body	hand	13	13	:...	:...	
CommonLua/UI/LoadingScreen.lua	BaseLoadingScreen.Close	body	hand	264	293	:result	:result	
CommonLua/UI/LoadingScreen.lua	BaseLoadingScreen.Done	added	hand		249		:	
CommonLua/UI/LoadingScreen.lua	BaseLoadingScreen.InitializeTips	added	hand		255		:	
CommonLua/UI/LoadingScreen.lua	BaseLoadingScreen.OnShortcut	body	hand	255	284	:shortcut,source,...	:shortcut,source,...	
CommonLua/UI/LoadingScreen.lua	BaseLoadingScreen.Open	body	hand	233	224	:...	:...	
CommonLua/UI/LoadingScreen.lua	BaseLoadingScreen.UpdateTips	added	hand		272		:	
CommonLua/UI/LoadingScreen.lua	LoadingScreenClose	body	hand	123	92	.id,reason	.id,reason	
CommonLua/UI/LoadingScreen.lua	LoadingScreenCreate	body	hand	40	40	.class,id,reason,info_text,metadata	.class,id,reason,info_text,metadata	
CommonLua/UI/LoadingScreen.lua	LoadingScreenOpen	body+sig	hand	97	64	.id,reason,first_tip,metadata	.id,reason,info_text,metadata	
CommonLua/UI/LoadingScreen.lua	PickLoadingScreenImage	added	hand		345		.loading_screen	
CommonLua/UI/LoadingScreen.lua	PickLoadingScreenTips	added	hand		364		.loading_screen	
CommonLua/UI/LoadingScreen.lua	ShouldSkipLoadingScreenFadeOut	added	hand		354		.loading_screen	
CommonLua/UI/LoadingScreen.lua	XLoadingScreenClass.Open	body	hand	315	388	:...	:...	
CommonLua/UI/ModManager.lua	AsyncPdxGetAllSubscribedMods	body	hand	1732	1737	.	.	
CommonLua/UI/ModManager.lua	ModUI_Entry.SetEnabledAndSync	body	hand	1525	1530	:enabled,silent	:enabled,silent	
CommonLua/UI/ModManager.lua	ModUI_Entry.Uninstall	body	hand	1496	1498	:	:	
CommonLua/UI/ModManager.lua	ModsUIShowItemAction	body	hand	603	603	.host,action,value,mod_id	.host,action,value,mod_id	
CommonLua/UI/ModManager.lua	OnMsg.PdxModInstalled	body	hand	1919	1928	.mod	.mod	
CommonLua/UI/ModManager.lua	OnMsg.PopsModsScreenshotsDownloaded	removed	hand	1973		.mod		
CommonLua/UI/ModManager.lua	WaitDisableAllPDXMods	body	hand	1701	1706	.	.	
CommonLua/UI/ObjectAttachedUIs.lua	AttachUIToObject	body	hand	179	179	.obj,params	.obj,params	
CommonLua/UI/ObjectAttachedUIs.lua	GetAttachedUIFromScreen	body	hand	392	393	.classname,screen_pos	.classname,screen_pos	
CommonLua/UI/OldTerminalTarget.lua	OldTerminalTarget.OnMouseButtonDoubleClick	removed	hand	35		:pt,button		GONEFILE
CommonLua/UI/OldTerminalTarget.lua	OldTerminalTarget.OnMouseButtonDown	removed	hand	7		:pt,button		GONEFILE
CommonLua/UI/OldTerminalTarget.lua	OldTerminalTarget.OnMouseButtonUp	removed	hand	21		:pt,button		GONEFILE
CommonLua/UI/OldTerminalTarget.lua	stub	removed	hand	50		.		GONEFILE,SPAN-SUSPECT
CommonLua/UI/SaveLoadUI.lua	SaveLoadObject.SetSavegameDescriptionTexts	body	hand	255	255	:dialog,data,control	:dialog,data,control	
CommonLua/UI/SelectionEditorDlg.lua	SelectionEditorDlg.ApplyToUnselectedList	body	hand	413	413	:f	:f	
CommonLua/UI/SelectionEditorDlg.lua	SelectionEditorDlg.ApplyToWorkingList	body	hand	395	395	:f	:f	
CommonLua/UI/SelectionEditorDlg.lua	SelectionEditorDlg.GetListSelectionObjects	body	hand	363	363	:	:	
CommonLua/UI/SelectionEditorDlg.lua	SelectionEditorDlg.InitColorize	body	hand	264	264	:	:	
CommonLua/UI/SelectionEditorDlg.lua	SelectionEditorDlg.Open	body	hand	24	24	:...	:...	
CommonLua/UI/SelectionEditorDlg.lua	SelectionEditorDlg.Update	body	hand	440	440	:rebuild	:rebuild	
CommonLua/UI/SplashScreen.lua	PlayInitialMovies	added	hand		252		.	
CommonLua/UI/SplashScreen.lua	SetSkipAllSplashScreens	added	hand		5		.value	
CommonLua/UI/SplashScreen.lua	ShouldSkipAllSplashScreens	added	hand		9		.	
CommonLua/UI/SplashScreen.lua	SplashScreen.Close	added	hand		94		:...	
CommonLua/UI/SplashScreen.lua	SplashScreen.OnHoldDown	added	hand		126		:pt,button	
CommonLua/UI/SplashScreen.lua	SplashScreen.OnMouseButtonDown	body	hand	15	99	:pt,button	:pt,button	
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	body+sig	hand	22	107	:shortcut,source,...	:shortcut,source,controller_id,repeated,...	
CommonLua/UI/SplashScreen.lua	SplashScreen.OnXButtonDown	added	hand		114		:button,controller_id	
CommonLua/UI/SplashScreen.lua	SplashScreen.OnXButtonRepeat	added	hand		122		:button,controller_id	
CommonLua/UI/SplashScreen.lua	SplashScreen.OnXButtonUp	added	hand		118		:button,controller_id	
CommonLua/UI/SplashScreen.lua	SplashScreen.Open	added	hand		88		:...	
CommonLua/UI/SplashScreen.lua	SplashScreenSkip.OnHoldDown	added	hand		68		:	
CommonLua/UI/SplashScreen.lua	SplashScreenSkip.OnShortcut	added	hand		21		:shortcut,source,controller_id,repeated	
CommonLua/UI/SplashScreen.lua	SplashScreenSkip.OnSkipInteraction	added	hand		18		:source	
CommonLua/UI/SplashScreen.lua	SplashScreenSkip.OnXButtonDown	added	hand		46		:button,controller_id	
CommonLua/UI/SplashScreen.lua	SplashScreenSkip.OnXButtonRepeat	added	hand		52		:button,controller_id	
CommonLua/UI/SplashScreen.lua	SplashScreenSkip.OnXButtonUp	added	hand		58		:button,controller_id	
CommonLua/UI/StdDialogs.lua	StdStatusDialog.SetStatus	body	hand	149	149	:text	:text	
CommonLua/UI/StdItemChoiceDialog.lua	StdItemChoiceDialog.Init	body	hand	125	125	:	:	
CommonLua/UI/tips.lua	tips.InitTips	body	hand	39	39	.	.	
CommonLua/UI/uiScale.lua	GetUIScale	body	hand	2	2	.res	.res	
CommonLua/UI/uiXBugReportDlg.lua	GetMantisReporter	body	hand	61	52	.	.	
CommonLua/UI/uiXBugReportDlg.lua	GetSummaryPlatformPrefix	added	hand		79		.	
CommonLua/UI/uiXBugReportDlg.lua	IsBugReporterMinimal	body	hand	5	5	.	.	
CommonLua/UI/uiXBugReportDlg.lua	OnMsg.CreateXBugReportDlg@295344	removed	hand	381		.		INDENTED
CommonLua/UI/uiXBugReportDlg.lua	OnMsg.DataLoaded	removed	hand	50		.		
CommonLua/UI/uiXBugReportDlg.lua	XBugReportDlg.FillReport	body	hand	924	907	:screenshot	:screenshot	
CommonLua/UI/uiXBugReportDlg.lua	XBugReportDlg.InitControls	body	hand	824	811	:	:	
CommonLua/UI/uiXBugReportDlg.lua	XBugReportDlg.Report	body	hand	436	433	:	:	
CommonLua/UI/xinput.lua	ConsolePlatformControllerDisconnected@7dd530	body	hand	180	180	.	.	INDENTED
CommonLua/Voice.lua	PlayVoicedText	body	hand	303	303	.voiced_text,actor,callback	.voiced_text,actor,callback	
CommonLua/VolumetricLighting.lua	ApplyMediumVolumePreset@4a69ef	added	hand		57		.self,preset	INDENTED
CommonLua/VolumetricLighting.lua	GetDensityFunction@213d99	added	hand		267		.self	INDENTED,ONE-LINE
CommonLua/VolumetricLighting.lua	GetEdgeFade@4a69ef	added	hand		31		.self	INDENTED,ONE-LINE
CommonLua/VolumetricLighting.lua	GetExtinction@4a69ef	added	hand		46		.self	INDENTED
CommonLua/VolumetricLighting.lua	GetPhase@4a69ef	added	hand		29		.self	INDENTED,ONE-LINE
CommonLua/VolumetricLighting.lua	GetScattering@4a69ef	added	hand		37		.self	INDENTED
CommonLua/VolumetricLighting.lua	GetShapeType@213d99	added	hand		265		.self	INDENTED,ONE-LINE
CommonLua/VolumetricLighting.lua	GlobalFogPreset.OnEditorSetProperty	added	hand		282		:prop_id,old_value,ged	
CommonLua/VolumetricLighting.lua	MemberToProperty	added	hand		80		.member	
CommonLua/VolumetricLighting.lua	OnEditorSetProperty@4a69ef	added	hand		68		.self,prop_id,old_value,ged,...	INDENTED
CommonLua/VolumetricLighting.lua	OnMsg.ClassesGenerate	body	hand	26	109	.classdefs	.classdefs	
CommonLua/VolumetricLighting.lua	OnMsg.LightmodelSetSceneParams	added	hand		302		.map,view,lm_buf,time,start_offset	
CommonLua/VolumetricLighting.lua	OnMsg.WindMarkersApplied	added	hand		294		.map	
CommonLua/VolumetricLighting.lua	PresetPropCopy	added	hand		99		.props	
CommonLua/VolumetricLighting.lua	SetDensityFunction@213d99	added	hand		268		.self,value	INDENTED,ONE-LINE
CommonLua/VolumetricLighting.lua	SetEdgeFade@4a69ef	added	hand		30		.self,value	INDENTED,ONE-LINE
CommonLua/VolumetricLighting.lua	SetExtinction@4a69ef	added	hand		42		.self,color	INDENTED
CommonLua/VolumetricLighting.lua	SetPhase@4a69ef	added	hand		28		.self,value	INDENTED,ONE-LINE
CommonLua/VolumetricLighting.lua	SetScattering@4a69ef	added	hand		33		.self,color	INDENTED
CommonLua/VolumetricLighting.lua	SetShapeType@213d99	added	hand		266		.self,value	INDENTED,ONE-LINE
CommonLua/Water.lua	OnMsg.EditorCallback	body	hand	348	354	.id,objects,...	.id,objects,...	
CommonLua/Water.lua	OnMsg.EntitiesLoaded	body	hand	163	163	.	.	
CommonLua/Water.lua	OnMsg.EnumPlaceableObjects	added	hand		277		.callback	
CommonLua/Water.lua	TerrainWaterObject.UpdateGridAndVisuals	body	hand	236	236	:avoid_spill,silent_spill	:avoid_spill,silent_spill	
CommonLua/Wind.lua	ApplyWindMarkers	body	hand	168	167	.map	.map	
CommonLua/Wind.lua	DbgStopWind	added	hand		594		.map	
CommonLua/Wind.lua	StopWindInRooms	body	hand	147	146	.map	.map	
CommonLua/Wind.lua	UpdateGrassWind	body	hand	409	408	.wind,scale	.wind,scale	
CommonLua/Wind.lua	UpdateWindParams	body	hand	429	429	.dt,map	.dt,map	
CommonLua/X/XActions.lua	XActionsHost.AddMenubarAction	body	hand	452	497	:action	:action	
CommonLua/X/XActions.lua	XActionsHost.AddShortcutToAction	body	hand	439	473	:action,shortcut	:action,shortcut	
CommonLua/X/XActions.lua	XActionsHost.AddToolbarAction	body	hand	462	519	:action	:action	
CommonLua/X/XActions.lua	XActionsHost.BeginBatchRegister	added	hand		307		:	
CommonLua/X/XActions.lua	XActionsHost.EndBatchRegister	added	hand		314		:	
CommonLua/X/XActions.lua	XActionsHost.RemoveAction	body	hand	505	582	:action	:action	
CommonLua/X/XActions.lua	XActionsHost.RemoveMenubarAction	body	hand	458	513	:action	:action	
CommonLua/X/XActions.lua	XActionsHost.RemoveShortcutToAction	body	hand	445	489	:action,shortcut	:action,shortcut	
CommonLua/X/XActions.lua	XActionsHost.RemoveToolbarAction	body	hand	468	535	:action	:action	
CommonLua/X/XActions.lua	XActionsHost._InternalAddAction	body	hand	472	541	:action,replace_matching_id	:action,replace_matching_id	
CommonLua/X/XActions.lua	add_batch	added	hand		453		.host,actions,action	
CommonLua/X/XActions.lua	clear_batch_visited	added	hand		466		.host,actions,action	
CommonLua/X/XColorPicker.lua	XColorPicker.Init	body	hand	195	195	:rollover_color_picker_mode	:rollover_color_picker_mode	
CommonLua/X/XCombo.lua	XCombo.FetchItemsAndValidate	body	hand	557	567	:	:	
CommonLua/X/XCombo.lua	XCombo.Init	body	hand	107	110	:parent,context	:parent,context	
CommonLua/X/XCombo.lua	XCombo.LoadMRUList	body	hand	378	388	:	:	
CommonLua/X/XCombo.lua	XCombo.OnRequestItems	removed	hand	586		:		
CommonLua/X/XCombo.lua	XCombo.OpenCombo	body	hand	450	460	:mode	:mode	
CommonLua/X/XCombo.lua	XCombo.SetReadOnly	added	hand		169		:read_only	
CommonLua/X/XCombo.lua	XCombo.TextChanged	body	hand	278	287	:text	:text	
CommonLua/X/XControl.lua	OnMsg.TranslationChanged	body	hand	595	596	.	.	
CommonLua/X/XControl.lua	RecursiveUpdateTTexts	body	hand	585	585	.root	.root	
CommonLua/X/XControl.lua	XSizeConstrainedWindow.AdjustConstrainedScale	added	hand		1447		:scale_x,scale_y	
CommonLua/X/XControl.lua	XSizeConstrainedWindow.UpdateMeasure	body	hand	1404	1412	:max_width,max_height	:max_width,max_height	
CommonLua/X/XControl.lua	XVirtualContent.SetFocused	added	hand		1390		:...	
CommonLua/X/XDef.lua	CreateXDefFromXTemplate	body	hand	2409	2422	.xtemplate_id	.xtemplate_id	
CommonLua/X/XDef.lua	XDef.EditorContext	removed	hand	376		:		
CommonLua/X/XDef.lua	XDef.GenerateCompanionFileCode	body	hand	276	284	:code,dlc,file_path	:code,dlc,file_path	
CommonLua/X/XDef.lua	XDef.GetEditorViewComment	added	hand		137		:	RENAME?CommonLua/X/XDef.lua:XDef.GetGedComment
CommonLua/X/XDef.lua	XDef.GetError	body	hand	221	220	:	:	
CommonLua/X/XDef.lua	XDef.GetGedComment	removed	hand	138		:		RENAME?CommonLua/X/XDef.lua:XDef.GetEditorViewComment
CommonLua/X/XDef.lua	XDefAction.GetWarning	body	hand	1586	1597	:	:	
CommonLua/X/XDef.lua	XDefControlIdCombo	added	hand		2639		.required_class,disallow_children	
CommonLua/X/XDef.lua	XDefSubItem.GenerateChildrenCode	body	hand	673	675	:code,indent,ids,id,parent_action,first_result,allow_add_scope,setup_code	:code,indent,ids,id,parent_action,first_result,allow_add_scope,setup_code	
CommonLua/X/XDef.lua	XDefWindowBase.IdNodeColor	body	hand	1286	1293	:	:	
CommonLua/X/XDef.lua	XDefWindowBase.IsIdNode	added	hand		1288		:	
CommonLua/X/XDef.lua	XDefWindowRoot.GenerateInitMethodCode	body	hand	1324	1330	:code,xdef	:code,xdef	
CommonLua/X/XDialog.lua	CloseAllDialogs	body	hand	212	212	.except,force_loading_screens	.except,force_loading_screens	
CommonLua/X/XDialog.lua	XDialog.Open	body	hand	282	283	:...	:...	
CommonLua/X/XDialogCabinet.lua	XCabinetBase.OnCloseAfterBlackFadeIn	body	hand	132	128	:	:	
CommonLua/X/XDialogCabinet.lua	XCabinetBase.Setup	body	hand	65	64	:	:	
CommonLua/X/XFrame.lua	XColoredSectionsBar.DrawChildren	removed	hand	403		:clip_box		
CommonLua/X/XFrame.lua	XColoredSectionsBar.GetMouseTarget	removed	hand	426		:pt		
CommonLua/X/XFrame.lua	XColoredSectionsBar.Init	body	hand	333	320	:parent,context	:parent,context	
CommonLua/X/XFrame.lua	XColoredSectionsBar.Layout	added	hand		352		:x,y,width,height	
CommonLua/X/XFrame.lua	XColoredSectionsBar.Measure	removed	hand	367		:...		
CommonLua/X/XFrame.lua	XColoredSectionsBar.OnLayoutComplete	body	hand	372	372	:	:	
CommonLua/X/XFrame.lua	XFrame.Done	removed	hand	33		:		
CommonLua/X/XFrame.lua	XFrame.SetImage	body	hand	45	38	:image,force	:image,force	
CommonLua/X/XFrame.lua	has_interpolation	added	hand		298		.self	
CommonLua/X/XHistogram.lua	XHistogram.DrawContent	body	hand	26	27	:	:	
CommonLua/X/XImage.lua	XBlurRect.Done	removed	hand	445		:		
CommonLua/X/XImage.lua	XBlurRect.SetMask	body	hand	459	424	:image,force	:image,force	
CommonLua/X/XImage.lua	XBlurRectsOverlay.DrawBackground	body	hand	532	482	:	:	
CommonLua/X/XImage.lua	XImage.Done	removed	hand	54		:		
CommonLua/X/XImage.lua	XImage.SetImage	body	hand	61	54	:image,force	:image,force	
CommonLua/X/XLayers.lua	XChangeCameraTypeLayer.Done	body	hand	185	196	:	:	
CommonLua/X/XLayers.lua	XChangeCameraTypeLayer.Init	body	hand	170	179	:	:	
CommonLua/X/XLayers.lua	XHideInGameInterfaceLayer.Done	body	hand	124	129	:	:	
CommonLua/X/XLayers.lua	XHideInGameInterfaceLayer.Init	body	hand	120	124	:	:	
CommonLua/X/XLayouts.lua	XWindowLayoutFuncs.Grid	body	hand	419	419	:x,y,width,height	:x,y,width,height	
CommonLua/X/XList.lua	GridKey	added	hand		60		.x,y	
CommonLua/X/XList.lua	NextGridItemInDirection	added	hand		341		.list,current,dir	
CommonLua/X/XList.lua	RangeDist	added	hand		64		.a1,a2,b1,b2	
CommonLua/X/XList.lua	XList.GenerateItemHashTable	body	hand	104	116	:	:	
CommonLua/X/XList.lua	XList.GetFocusedWindow	added	hand		412		:	
CommonLua/X/XList.lua	XList.NextGridItem	body	hand	322	376	:item,dir	:item,dir	
CommonLua/X/XList.lua	XList.OnMouseButtonDoubleClick	body	hand	205	219	:pt,button	:pt,button	
CommonLua/X/XList.lua	XList.OnMouseButtonDown	body	hand	153	167	:pt,button	:pt,button	
CommonLua/X/XList.lua	XList.SetFocusedItem	body+sig	hand	364	420	:new_focused	:new_focused,no_scroll	
CommonLua/X/XList.lua	XList.SetInitialSelection	body	hand	530	588	:selection,force_ui_style	:selection,force_ui_style	
CommonLua/X/XList.lua	XList.SetSelection	body+sig	hand	492	550	:selection,notify	:selection,notify,no_scroll	
CommonLua/X/XList.lua	XListItem.SetFocused	body	hand	625	684	:focused	:focused	
CommonLua/X/XMap.lua	AttachPopupXMap	body	hand	486	517	.popup,xmap	.popup,xmap	
CommonLua/X/XMap.lua	XMap.CenterScrollOn	body	hand	69	68	:x,y,time,scale,offset_x,offset_y,easing	:x,y,time,scale,offset_x,offset_y,easing	
CommonLua/X/XMap.lua	XMap.GetCurrentCenter	added	hand		88		:	
CommonLua/X/XMap.lua	XMap.GetCurrentCenterMapSpace	added	hand		94		:	
CommonLua/X/XMap.lua	XMap.GetMinZoom	added	hand		115		:	
CommonLua/X/XMap.lua	XMap.OnMouseWheelBack	body	hand	245	270	:pos	:pos	
CommonLua/X/XMap.lua	XMap.OnMouseWheelForward	body	hand	239	264	:pos	:pos	
CommonLua/X/XMap.lua	XMap.SetMapZoom	body+sig	hand	96	122	:scale,time,origin_pos	:scale,time,origin_pos,easing	
CommonLua/X/XMap.lua	XMap.WASDThreadHasFocus	added	hand		853		:dlg	
CommonLua/X/XMap.lua	XMap.WASDThreadStart	body	hand	830	871	:	:	
CommonLua/X/XMap.lua	XMap.WASDThread_Zoom	added	hand		861		:currentGamepadId,moveAmount,interval	
CommonLua/X/XMap.lua	XMap.ZoomMapBy	added	hand		104		:per_mille,time,origin_pos	
CommonLua/X/XMap.lua	XMapRolloverable.CreateRolloverWindow	body	hand	454	479	:gamepad,context,pos	:gamepad,context,pos	
CommonLua/X/XMap.lua	lKeyboardFocusedFuzzy	removed	hand	822		.self		
CommonLua/X/XPresetMap.lua	OnMsg.PresetLockStateChanged	added	hand		73		.preset,old_state,state,player	
CommonLua/X/XPresetMap.lua	PresetOnMap.GatherEditorCustomActions	body	hand	25	25	:actions	:actions	
CommonLua/X/XPresetMap.lua	XPresetMap.ConnectionsMapToTable	body	hand	628	706	:preset,map_table	:preset,map_table	
CommonLua/X/XPresetMap.lua	XPresetMap.DrawConnection	body	hand	156	183	:preset,preset2,color,width,member	:preset,preset2,color,width,member	
CommonLua/X/XPresetMap.lua	XPresetMap.DrawConnectionArrow	body	hand	160	187	:preset,preset2,color,width,member	:preset,preset2,color,width,member	
CommonLua/X/XPresetMap.lua	XPresetMap.DrawConnections	body	hand	197	224	:clip_box	:clip_box	
CommonLua/X/XPresetMap.lua	XPresetMap.DrawWindow	added	hand		310		:clip_box	
CommonLua/X/XPresetMap.lua	XPresetMap.GetPresetList	body	hand	150	172	:	:	
CommonLua/X/XPresetMap.lua	XPresetMap.GetPresetPos	added	hand		179		:preset	
CommonLua/X/XPresetMap.lua	XPresetMap.OnPresetWindowsSpawned	added	hand		398		:	
CommonLua/X/XPresetMap.lua	XPresetMap.Open	body	hand	134	141	:...	:...	
CommonLua/X/XPresetMap.lua	XPresetMap.SelectPreset	body	hand	349	421	:preset	:preset	
CommonLua/X/XPresetMap.lua	XPresetMap.SpawnLabels	body	hand	336	402	:	:	
CommonLua/X/XPresetMap.lua	XPresetMap.SpawnPresetWindows	body	hand	281	325	:	:	
CommonLua/X/XPresetMap.lua	XPresetMap.UpdateSelection	body	hand	388	460	:selection_rect	:selection_rect	
CommonLua/X/XPresetMap.lua	XPresetMapLabelWindow.Open	body	hand	651	744	:	:	
CommonLua/X/XPresetMap.lua	XPresetMapLabelWindow.UpdateZoom	added	hand		785		:prevZoom,newZoom,time	
CommonLua/X/XPresetMap.lua	createThreadLocalStub	added	hand		324		.self,_,func	SPAN-SUSPECT
CommonLua/X/XPrg.lua	XPrgCommand.GenCodeOrient	body	hand	665	665	:prgdata,level,orient_obj,orient_obj_axis,obj,spot,spot_type,direction,attach,attach_offset,time,add_dtor,orient_obj_valid	:prgdata,level,orient_obj,orient_obj_axis,obj,spot,spot_type,direction,attach,attach_offset,time,add_dtor,orient_obj_valid	
CommonLua/X/XPrgAmbientLife.lua	PrgFollowPathWaypoints	body	hand	157	156	.unit,bld,spot_obj,spot,orient_to_spot,slot_data	.unit,bld,spot_obj,spot,orient_to_spot,slot_data	
CommonLua/X/XPrgAmbientLife.lua	PrgGotoSpot	body	hand	754	753	.unit,bld,spot_obj,spot,slot_data	.unit,bld,spot_obj,spot,slot_data	
CommonLua/X/XPrgAmbientLife.lua	PrgLeadToBldPos	body	hand	59	58	.unit,bld,path_obj,pos,custom_waypoints,slot_data	.unit,bld,path_obj,pos,custom_waypoints,slot_data	
CommonLua/X/XPrgAmbientLife.lua	PrgLeadToSpot	body	hand	200	199	.unit,bld,spot_obj,spot,orient_to_spot,custom_waypoints,slot_data	.unit,bld,spot_obj,spot,orient_to_spot,custom_waypoints,slot_data	
CommonLua/X/XRollover.lua	OnMsg.ReloadLua	added	hand		304		.	
CommonLua/X/XRollover.lua	XRollover.HasSecondaryRollover	added	hand		84		:	
CommonLua/X/XRollover.lua	XRollover.OnXDefSetProperty	body	hand	71	74	:prop_id,old_value	:prop_id,old_value	
CommonLua/X/XRollover.lua	XRollover.SpawnSecondaryRollover	added	hand		88		:win,context	
CommonLua/X/XScroll.lua	GetScrollableParent	added	hand		879		.win	
CommonLua/X/XScroll.lua	XScroll.ScrollTo	body	hand	79	86	:current	:current	
CommonLua/X/XScroll.lua	XScrollArea.OnMouseWheelBack	body	hand	876	897	:	:	
CommonLua/X/XScroll.lua	XScrollArea.OnMouseWheelForward	body	hand	869	890	:	:	
CommonLua/X/XScroll.lua	lCtrlIdPropEditor	added	hand		1		.	
CommonLua/X/XShortcuts.lua	ReloadShortcutsImmediate	body	hand	39	67	.	.	
CommonLua/X/XShortcuts.lua	SpawnShortcutActions	added	hand		39		.	
